0.0,0.0,0.0,-0.13887236,-0.52963954,-0.026137214,-0.44797274,-1.0572164,-0.12670684,-0.5994542,-1.4938463,-0.2186794,-0.6193359,-1.8824422,-0.31702134,-0.50211376,-1.1400907,-0.42883766,-1.1330419,-0.9658932,-0.56228507,-1.0266602,-0.7786024,-0.55816364,-0.81266093,-0.7784671,-0.537892,-0.4721168,-0.7339697,-0.48825637,-1.1631606,-0.5711602,-0.6086269,-1.037279,-0.41045988,-0.5466027,-0.8207854,-0.4242769,-0.50668734,-0.45735988,-0.2856682,-0.53194904,-1.109227,-0.16359031,-0.642163,-0.9758204,-0.042601146,-0.5343724,-0.7560646,-0.049031947,-0.45832533,-0.4410243,0.16204646,-0.5688179,-0.98556626,0.22433934,-0.66221327,-0.8878324,0.28115088,-0.59625995,-0.6842085,0.26880938,-0.5399381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.16247335,-0.5205322,-0.04689019,-0.45954657,-1.0904155,-0.15608127,-0.59107167,-1.5481863,-0.25396788,-0.56213516,-1.9520007,-0.35572642,-0.55346876,-1.1059914,-0.4205849,-1.1639931,-0.92490965,-0.55689913,-1.0608647,-0.72494507,-0.53882265,-0.85110515,-0.70867485,-0.5090866,-0.52866197,-0.70148426,-0.47795013,-1.186636,-0.511486,-0.6007054,-1.0332329,-0.3585005,-0.5190812,-0.8177606,-0.39055386,-0.4710657,-0.50306857,-0.25152552,-0.52553964,-1.1263444,-0.12883493,-0.6512179,-0.9682758,-0.027233476,-0.5305571,-0.75263405,-0.047469094,-0.45007488,-0.48534247,0.18871564,-0.56819457,-0.9906323,0.2413038,-0.68028903,-0.8608361,0.26616016,-0.6186489,-0.665623,0.2299133,-0.5649013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.16878037,-0.53569835,-0.023596091,-0.48894623,-1.0925337,-0.120616645,-0.6477059,-1.5476197,-0.21165457,-0.614185,-1.9527296,-0.30541277,-0.6046297,-1.0901823,-0.37882274,-1.2077239,-0.89041066,-0.5145137,-1.0702938,-0.7292036,-0.5137336,-0.85589236,-0.7310825,-0.49578014,-0.58572465,-0.6772603,-0.4452473,-1.2270306,-0.48140493,-0.558811,-1.0563655,-0.37265202,-0.4889093,-0.83643097,-0.40537658,-0.44954967,-0.56254,-0.22119293,-0.50086665,-1.163549,-0.10312416,-0.61608636,-0.98862386,-0.029176697,-0.49639282,-0.7716009,-0.05338786,-0.4159529,-0.5420452,0.232791,-0.5508055,-1.0327837,0.2678922,-0.6471537,-0.8825371,0.27638993,-0.5734846,-0.6833604,0.24231459,-0.51178163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.16464193,-0.56784815,-0.0066283867,-0.48214197,-1.1192656,-0.09569576,-0.6409793,-1.5712365,-0.18394348,-0.6178971,-1.9638069,-0.27813044,-0.6263772,-1.0873976,-0.37251383,-1.2247647,-0.87474525,-0.49216688,-1.0925816,-0.7222128,-0.48184496,-0.88222647,-0.72933006,-0.459686,-0.60483956,-0.6596451,-0.44613624,-1.2400182,-0.4616935,-0.5500278,-1.0701079,-0.35830182,-0.4781626,-0.8507296,-0.39339864,-0.4386578,-0.57898027,-0.19808465,-0.50478315,-1.1785532,-0.08076508,-0.60557777,-1.0018418,-0.0138131,-0.481291,-0.78378177,-0.04005622,-0.4008677,-0.54824764,0.2648974,-0.5569145,-1.0496857,0.28014728,-0.64140636,-0.90419674,0.2870466,-0.5583814,-0.70034957,0.26205185,-0.49176902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.15685527,-0.59543914,0.0069325007,-0.4685157,-1.1403295,-0.07516703,-0.6331218,-1.589957,-0.15909247,-0.6124182,-1.9793595,-0.24897952,-0.62143135,-1.1038053,-0.34700495,-1.2147064,-0.91935825,-0.454116,-1.0855775,-0.7631867,-0.44217905,-0.8761011,-0.7605847,-0.42109117,-0.60489935,-0.6744358,-0.42335933,-1.2378422,-0.505026,-0.51939446,-1.0680672,-0.39304247,-0.44959193,-0.845007,-0.41467264,-0.40953282,-0.58623433,-0.21297474,-0.4832499,-1.181762,-0.12294071,-0.57537967,-1.0019759,-0.05065623,-0.45071507,-0.7804453,-0.06281979,-0.36863765,-0.5565666,0.25192356,-0.53584296,-1.0533648,0.24224246,-0.61447954,-0.9046927,0.256385,-0.5283451,-0.6982519,0.24620779,-0.45857707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.15448558,-0.5855979,0.00198975,-0.46473053,-1.1415806,-0.081204064,-0.6317059,-1.5996652,-0.16505532,-0.6105428,-1.9958372,-0.25593254,-0.6146271,-1.1112604,-0.345153,-1.21189,-0.925618,-0.4577017,-1.094207,-0.75032103,-0.45598996,-0.88551193,-0.7414832,-0.44207448,-0.6015551,-0.6809676,-0.41762966,-1.241791,-0.5234181,-0.51478493,-1.089906,-0.39355847,-0.44999197,-0.8680125,-0.40906996,-0.41350502,-0.58325356,-0.21920106,-0.47429156,-1.180047,-0.13537043,-0.5678608,-1.0136901,-0.046451665,-0.44842628,-0.792343,-0.056282323,-0.36922786,-0.5567424,0.24393511,-0.52411187,-1.0495301,0.24384815,-0.60261565,-0.9064998,0.259755,-0.52055943,-0.6995509,0.2385187,-0.45397878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.1483133,-0.5824834,-0.0018484385,-0.4608843,-1.1457459,-0.085962296,-0.6298879,-1.6101223,-0.17019503,-0.60467315,-2.0083294,-0.25987706,-0.61366147,-1.1161145,-0.34696898,-1.21366,-0.9242651,-0.46898806,-1.087205,-0.75218225,-0.47084978,-0.87201005,-0.747758,-0.45683992,-0.5980814,-0.6836423,-0.41824847,-1.2406576,-0.51734656,-0.5244339,-1.0814533,-0.39483753,-0.45900294,-0.857147,-0.4186013,-0.4198265,-0.5785161,-0.21960783,-0.47554415,-1.177069,-0.13187246,-0.5796814,-1.0046327,-0.045244362,-0.458784,-0.78213733,-0.05949805,-0.37506127,-0.5516147,0.244679,-0.52620333,-1.0450578,0.25159493,-0.6098931,-0.896769,0.26391926,-0.5279429,-0.68819225,0.23780078,-0.45985892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.16227055,-0.5565768,-0.017500283,-0.47749493,-1.1281749,-0.1156099,-0.6309074,-1.594717,-0.20930256,-0.5996561,-2.0017579,-0.30937734,-0.5868806,-1.11688,-0.3895898,-1.2080268,-0.92246217,-0.52657634,-1.0814494,-0.74203587,-0.53431547,-0.86084646,-0.74009633,-0.5225397,-0.55936295,-0.69230574,-0.45587924,-1.2214062,-0.5052869,-0.5674659,-1.0620921,-0.3804786,-0.50114655,-0.8354979,-0.40795842,-0.46395972,-0.53210163,-0.22789513,-0.50825405,-1.14406,-0.11259001,-0.6155889,-0.9759651,-0.025460746,-0.4955248,-0.7524766,-0.04229243,-0.41504058,-0.5075171,0.2368688,-0.5544694,-1.0139983,0.27041107,-0.64168596,-0.8688492,0.2781322,-0.56178725,-0.6595244,0.24788186,-0.49685585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.18898703,-0.54102945,-0.019538758,-0.5089577,-1.1109085,-0.12129705,-0.6569774,-1.5782644,-0.22169797,-0.6253891,-1.9909027,-0.32686013,-0.57059306,-1.1203275,-0.38234955,-1.198,-0.9347766,-0.53682107,-1.0569773,-0.7722133,-0.5541642,-0.83804315,-0.7848554,-0.5485908,-0.5374965,-0.7085845,-0.45717123,-1.2054812,-0.50682074,-0.58943206,-1.0328294,-0.3933645,-0.5315124,-0.81136495,-0.4284913,-0.49948943,-0.5067074,-0.25027,-0.52175,-1.1382645,-0.11327225,-0.64850146,-0.9619542,-0.029496318,-0.5310383,-0.73877954,-0.049055398,-0.45128763,-0.48616144,0.21017122,-0.58094466,-1.0002685,0.27430898,-0.6865637,-0.8529002,0.28245625,-0.6157606,-0.6477679,0.24639696,-0.556041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.20314272,-0.5372572,-0.0132875275,-0.48769814,-1.0729216,-0.116146296,-0.63000065,-1.5005834,-0.21952161,-0.6026204,-1.9106197,-0.32967457,-0.49390933,-1.1262187,-0.39905652,-1.1226343,-0.96154267,-0.5514223,-0.9946501,-0.79586077,-0.5539569,-0.78818256,-0.80843353,-0.541172,-0.4446162,-0.75620717,-0.4800699,-1.1325976,-0.556837,-0.6244638,-0.9898924,-0.41173643,-0.56493074,-0.77704686,-0.456556,-0.53114206,-0.40691528,-0.33459395,-0.5490993,-1.0857937,-0.1732735,-0.68728346,-0.9502151,-0.053690594,-0.5719326,-0.73194814,-0.09374014,-0.4935054,-0.3863078,0.095904514,-0.6113635,-0.95249087,0.2230239,-0.7301867,-0.83785534,0.2595918,-0.66804856,-0.62004805,0.19549285,-0.6147931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
